hs8,hs6,naics6,naics2,tariff,desc,Country,unmapped,bad_naics6,naics2_mismatch,public_admin,hs97,hs000
85258921,852589,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other, for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258922,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Single lens reflex, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258923,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other changeable lens, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258929,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258931,852589,NA,NA,10.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other, for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258932,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Broadcast quality, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258933,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Household-type, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258939,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85395100,853951,NA,NA,10.0%,"Electric filament or discharge lamps,including sealed beam lamp units and ultra-violet or infra-red lamps; arclamps; light-emitting diode (LED) light sources: --Light-emitting diode (LED) modules",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85395210,853952,NA,NA,25.0%,"Electric filament or discharge lamps,including sealed beam lamp units and ultra-violet or infra-red lamps; arclamps; light-emitting diode (LED) light sources: ---Light-emitting diode (LED) bulbs",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85395220,853952,NA,NA,25.0%,"Electric filament or discharge lamps,including sealed beam lamp units and ultra-violet or infra-red lamps; arclamps; light-emitting diode (LED) light sources: ---Light-emitting diode (LED) lamps",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85414100,854141,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: --Light-emitting diodes (LED)",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85414200,854142,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: --Photovoltaic cells not assembled in modules or made up into panels",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85414300,854143,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: --Photovoltaic cells assembled in modules or made up into panels",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85414900,854149,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: --Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415111,854151,NA,NA,20.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ----For measuring humidity , gas pressure and combination parameters",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415112,854151,NA,NA,10.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ----For measuring temperature ,electrical quantities physical and chemical parameters;for measuring other parameters by optical method",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415113,854151,NA,NA,10.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ----For measuring the flow, level, pressure or other variables of liquids or gases",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415121,854151,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ----Electrical motors",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415129,854151,NA,NA,20.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ----Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415130,854151,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ---Oscillators",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415140,854151,NA,NA,25.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: ---Resonators",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85415900,854159,NA,NA,20.0%,"Semiconductor devices (for example, diodes, transistors, semiconductor based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals: --Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87012100,870121,NA,NA,25.0%,Tractors (other than tractors of heading 87.09): --With only compression-ignition internal combustion piston engine (diesel or semidiesel),China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87012200,870122,NA,NA,25.0%,Tractors (other than tractors of heading 87.09): --With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87012300,870123,NA,NA,25.0%,Tractors (other than tractors of heading 87.09): --With both spark-ignition internal combustion piston engine and electric motor as motors for propulsion,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87012400,870124,NA,NA,25.0%,Tractors (other than tractors of heading 87.09): --With only electric motor for propulsion,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87012900,870129,NA,NA,25.0%,Tractors (other than tractors of heading 87.09): --Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
00008703,000087,NA,NA,35.0%,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars",Turkey,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
87044100,870441,NA,NA,35.0%,Motor vehicles for the transport of goods: --g.v.w. not exceeding 5 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87044210,870442,NA,NA,25.0%,Motor vehicles for the transport of goods: ---g.v.w.exceeding 5 tonnes but less than 14 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87044220,870442,NA,NA,25.0%,Motor vehicles for the transport of goods: ---G.v.w.of 14 tonnes or more but not exceeding 20 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87044300,870443,NA,NA,25.0%,Motor vehicles for the transport of goods: --g.v.w. exceeding 20 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87045100,870451,NA,NA,35.0%,Motor vehicles for the transport of goods: --g.v.w. not exceeding 5 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87045210,870452,NA,NA,25.0%,Motor vehicles for the transport of goods: ---G.v.w.exceeding 5 tonnes but not exceeding 8 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87045220,870452,NA,NA,25.0%,Motor vehicles for the transport of goods: ---G.v.w. exceeding 8 tonnes,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87046000,870460,NA,NA,35.0%,Motor vehicles for the transport of goods: -Other with only electric motor for propulsion,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87082200,870822,NA,NA,25.0%,"Parts and accessories of the motor vehicles of headings 87.01 to 87.05. Other parts and accessories of bodies (including cabs): Front windscreens (windshields), rear windows and other windows specified in Subheading Note 1 to this Chapter",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88061000,880610,NA,NA,30.0%,Unmanned aircraft. Designed for the carriage of passengers,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062100,880621,NA,NA,25.0%,"Unmanned aircraft. Other, for remote-controlled flight only: With maximum take-off weight not more than 250 g",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062110,880621,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062190,880621,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062200,880622,NA,NA,25.0%,"Unmanned aircraft. Other, for remote-controlled flight only: With maximum take-off weight more than 250 g but not more than 7 kg",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062210,880622,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062290,880622,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062300,880623,NA,NA,25.0%,"Unmanned aircraft. Other, for remote-controlled flight only: With maximum take-off weight more than 7 kg but not more than 25 kg",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062310,880623,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062390,880623,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062400,880624,NA,NA,25.0%,"Unmanned aircraft. Other, for remote-controlled flight only: With maximum take-off weight more than 25 kg but not more than 150 kg",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062410,880624,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062490,880624,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062900,880629,NA,NA,25.0%,"Unmanned aircraft. Other, for remote-controlled flight only: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062910,880629,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88062990,880629,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069100,880691,NA,NA,25.0%,Unmanned aircraft. Other: With maximum take-off weight not more than 250 g,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069110,880691,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069190,880691,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069200,880692,NA,NA,25.0%,Unmanned aircraft. Other: With maximum take-off weight more than 250 g but not more than 7 kg,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069210,880692,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069290,880692,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069300,880693,NA,NA,25.0%,Unmanned aircraft. Other: With maximum take-off weight more than 7 kg but not more than 25 kg,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069310,880693,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069390,880693,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069400,880694,NA,NA,25.0%,Unmanned aircraft. Other: With maximum take-off weight more than 25 kg but not more than 150 kg,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069410,880694,NA,NA,25.0%,Unmanned aircraft: ---Unmanned aircraft for aerial photography,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069490,880694,NA,NA,5.0%,Unmanned aircraft: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88069900,880699,NA,NA,30.0%,Unmanned aircraft. Other: Other,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88079000,880790,NA,NA,5.0%,"Parts of goods of heading 88.01, 88.02 or 88.06: -Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89031100,890311,NA,NA,5.0%,"Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Fitted or designed to be fitted with a motor, unladen (net) weight (excluding the motor) not exceeding 100 kg",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89031200,890312,NA,NA,5.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Not designed for use with a motor and unladen (net) weight not exceeding 100 kg,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89031900,890319,NA,NA,5.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89032100,890321,NA,NA,25.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length not exceeding 7.5 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89032200,890322,NA,NA,25.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length exceeding 7.5 m but not exceeding 24 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89032300,890323,NA,NA,25.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length exceeding 24 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89033100,890331,NA,NA,10.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length not exceeding 7.5 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89033200,890332,NA,NA,10.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length exceeding 7.5 m but not exceeding 24 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89033300,890333,NA,NA,10.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length exceeding 24 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89039300,890393,NA,NA,25.0%,Yachts and other vessels for pleasure or sports;rowing boats and canoes: --Of a length not exceeding 7.5 m,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89080000,890800,910000,91,25.0%,Vessels and other floating structures for breaking up: Vessels and other floating structures for breaking up,China,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
00902219,009022,NA,NA,5.0%,"Apparatus based on the use of x-rays (other than for medical, surgical, dental or veterinary uses)",Turkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
90278120,902781,NA,NA,5.0%,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or checking quantities of heat, sound or light (including exposure meters); microtomes: ---Mass spectrometers combined with other instruments",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
90278190,902781,NA,NA,5.0%,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or checking quantities of heat, sound or light (including exposure meters); microtomes: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
90278910,902789,NA,NA,5.0%,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or checking quantities of heat, sound or light (including exposure meters); microtomes: ---Exposure meters",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
90278990,902789,NA,NA,5.0%,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or checking quantities of heat, sound or light (including exposure meters); microtomes: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94013100,940131,NA,NA,10.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: --Of wood",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94013110,940131,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Swivel seats with variable height adjustment: Of woodFor domestic purposes",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94013190,940131,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Swivel seats with variable height adjustment: Of woodOther",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94013900,940139,NA,NA,10.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: --Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94013910,940139,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Swivel seats with variable height adjustment: OtherFor domestic purposes",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94013990,940139,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Swivel seats with variable height adjustment: OtherOther",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94014100,940141,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Seats other than garden seats or camping equipment, convertible into beds: Of wood",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94014110,940141,NA,NA,25.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: ---With outer surface of leather or composition leather",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94014190,940141,NA,NA,25.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94014900,940149,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Seats other than garden seats or camping equipment, convertible into beds: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94014910,940149,NA,NA,25.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: ---With outer surface of leather or composition leather",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94014990,940149,NA,NA,25.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94019100,940191,NA,NA,30.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Parts: Of wood",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94019900,940199,NA,NA,25.0%,"Seats (other than those of heading 94.02), whether or not convertible into beds, and parts thereof. Parts: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94019910,940199,NA,NA,5.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: ---Seat angle regulating devices",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94019990,940199,NA,NA,5.0%,"Seats (other than those of heading 94.02, whether or not convertible into beds), and parts thereof: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94039100,940391,NA,NA,50.0%,Other furniture and parts thereof. Parts: Of wood,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94039900,940399,NA,NA,50.0%,Other furniture and parts thereof. Parts: Other,Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94044000,940440,NA,NA,25.0%,"Mattress supports; articles of bedding and similar furnishing (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered. Quilts, bedspreads, eiderdowns and duvets (comforters)",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94044010,940440,NA,NA,25.0%,"Mattress supports; articles of bedding and similar furniture (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered: ---Stuffed with feathers or down",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94044020,940440,NA,NA,25.0%,"Mattress supports; articles of bedding and similar furniture (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered: ---Stuffed with animal hair",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94044030,940440,NA,NA,25.0%,"Mattress supports; articles of bedding and similar furniture (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered: ---Stuffed with silk wadding",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94044040,940440,NA,NA,20.0%,"Mattress supports; articles of bedding and similar furniture (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered: ---Stuffed with man-made fibres",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94044090,940440,NA,NA,20.0%,"Mattress supports; articles of bedding and similar furniture (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94051100,940511,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Chandeliers and other electric ceiling or wall lighting fittings, excluding those of a kind used for lighting public open spaces or thoroughfares: Designed for use solely with light-emitting diode (LED) light sources",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94051900,940519,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Chandeliers and other electric ceiling or wall lighting fittings, excluding those of a kind used for lighting public open spaces or thoroughfares: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94052100,940521,NA,NA,50.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Electric table, desk, bedside or floor-standing luminaires: Designed for use solely with light-emitting diode (LED) light sources",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94052900,940529,NA,NA,50.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Electric table, desk, bedside or floor-standing luminaires: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94053100,940531,NA,NA,50.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Lighting strings of a kind used for Christmas trees: Designed for use solely with light-emitting diode (LED) light sources",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94053900,940539,NA,NA,50.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Lighting strings of a kind used for Christmas trees: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94054100,940541,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Other electric luminaires and lighting fittings: Photovoltaic, designed for use solely with light-emitting diode (LED) light sources",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94054210,940542,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Other electric luminaires and lighting fittings: Other, designed for use solely with light-emitting diode (LED) light sourcesMotion picture or theatrical spotlights",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94054290,940542,NA,NA,35.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Other electric luminaires and lighting fittings: Other, designed for use solely with light-emitting diode (LED) light sourcesOther",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94054910,940549,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Other electric luminaires and lighting fittings: OtherXenon type",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
